x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,objFunc
0.103029,0.114849,0.066039,0.072846,0.036159,0.054241,0.098262,0.029801,0.019509,0.017081,0.026859,0.011992,0.015174,0.0,0.0,0.02004,0.005189,0.0,0.0,0.017635,0.013127,0.0,0.00828,0.009695,0.019531,0.008416,0.008585,0.019867,0.020881,0.005247,0.011222,0.004575,0.010798,0.00931,0.0,0.008643,0.0,0.0,0.004563,0.006695,0.009795,0.011521,0.0,0.009857,0.0,0.011624,0.000474,0.0,0.008837,0.008003,0.0,0.001002,0.0,0.0,0.0,0.0,0.002555,0.0,0.008664,0.0,0.0,0.0,0.008569,0.005605,0.0,0.0,0.0,0.007508,0.0,0.0,0.007145,0.005397,0.0,0.0,0.0,0.0,0.0,0.0,0.008982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005659,0.0,0.0,0.0,0.0,0.0,0.000663,0.0,0.0,0.0,0.0,0.0,0.0,0.00334
0.102147,0.11403,0.065532,0.072054,0.035535,0.054161,0.09841,0.038086,0.0,0.016276,0.027166,0.012588,0.015663,0.0,0.0,0.020272,0.002668,0.0,0.011894,0.018689,0.011463,0.0,0.008063,0.009047,0.020155,0.01327,0.007832,0.020609,0.025253,0.010573,0.01038,0.009562,0.010458,0.009919,0.0,0.008282,0.0,0.0,0.004731,0.00605,0.009312,0.010912,0.0,0.0,0.0,0.011657,0.005528,0.0,0.008862,0.0,0.0,0.001301,0.0,0.0,0.0,0.0,0.002891,0.0,0.008194,0.0,0.0,0.0,0.008119,0.001475,0.0,0.0,0.006498,0.007039,0.0,0.0,0.006628,0.004995,0.0,0.0,0.0,0.0,0.0,0.0,0.009348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000763,0.0,0.0,0.004716,0.0,0.0,0.000946,0.0,0.0,0.0,0.0,0.0,0.0,0.002221
0.102366,0.114007,0.065505,0.07323,0.036411,0.054092,0.098231,0.034937,0.021778,0.017775,0.027061,0.012859,0.01543,0.0,0.0,0.019791,0.000623,0.0,0.0,0.016872,0.011663,0.0,0.008389,0.009503,0.021139,0.008593,0.008448,0.020678,0.021948,0.011479,0.010522,0.004612,0.010758,0.008897,0.0,0.004665,0.0,0.0,0.004698,0.006494,0.010104,0.008191,0.0,0.0,0.0,0.011858,0.000339,0.0,0.008659,0.007961,0.0,0.001165,0.0,0.0,0.0,0.0,0.002925,0.0,0.008275,0.0,0.0,0.0,0.008497,0.001,0.0,0.0,0.0,0.006646,0.0,0.0,0.007496,0.005243,0.0,0.0,0.0,0.0,0.0,0.01275,0.00915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005511,0.0,0.0,0.0,0.0,0.0,0.000778,0.0,0.0,0.0,0.0,0.0,0.0,0.002469
0.102154,0.113772,0.065623,0.074183,0.0361,0.053404,0.093649,0.029254,0.0,0.018175,0.027365,0.01287,0.014734,0.030395,0.0,0.018788,0.005945,0.0,0.011493,0.016222,0.011389,0.0,0.008001,0.009796,0.019272,0.009182,0.008057,0.021374,0.020587,0.0,0.010483,0.005168,0.010007,0.008844,0.0,0.004286,0.005452,0.0,0.004837,0.006306,0.010318,0.010889,0.0,0.0,0.0,0.012308,0.0,0.0,0.009251,0.006956,0.0,0.00143,0.0,0.0,0.0,0.0,0.00323,0.0,0.008011,0.0,0.0,0.0,0.008559,0.001397,0.0,0.0,0.006834,0.005708,0.0,0.0,0.0,0.00206,0.0,0.0,0.0,0.0,0.0,0.010516,0.008741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005709,0.0,0.0,0.0,0.0,0.0,0.000915,0.0,0.0,0.0,0.0,0.0,0.0,0.001979
0.102134,0.113159,0.065622,0.074767,0.037038,0.054553,0.098267,0.029419,0.0,0.018812,0.026085,0.0,0.014646,0.025988,0.0,0.019535,0.0,0.0,0.0,0.014269,0.010884,0.0,0.008326,0.010623,0.018925,0.012886,0.008195,0.021847,0.020963,0.014391,0.010732,0.005439,0.010563,0.008442,0.0,0.004672,0.005861,0.0,0.004362,0.001227,0.010305,0.005662,0.0,0.0,0.0,0.011458,0.005884,0.0,0.009336,0.007523,0.0,0.001156,0.0,0.0,0.0,0.0,0.00283,0.0,0.007959,0.0,0.0,0.0,0.008632,0.00536,0.0,0.0,0.006771,0.006671,0.0,0.0,0.007781,0.002088,0.0,0.0,0.0,0.0,0.0,0.010468,0.00886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005895,0.0,0.0,0.0,0.0,0.0,0.002731,0.0,0.0,0.0,0.0,0.0,0.0,0.001817
0.102089,0.112638,0.065881,0.080173,0.036432,0.054222,0.097578,0.028029,0.0,0.003541,0.025776,0.0,0.013949,0.026777,0.0,0.019554,0.005994,0.010639,0.0,0.013455,0.010516,0.0,0.007585,0.01018,0.017976,0.012716,0.008178,0.019419,0.019337,0.0,0.010432,0.00865,0.010123,0.007963,0.0,0.008049,0.005306,0.0,0.008835,0.005905,0.011135,0.010102,0.0,0.0,0.0,0.010698,0.005897,0.0,0.008847,0.006735,0.0,0.005255,0.0,0.0,0.0,0.0,0.00698,0.0,0.00719,0.0,0.0,0.0,0.008111,0.005046,0.0,0.0,0.0,0.005905,0.0,0.0,0.007664,0.005102,0.0,0.0,0.0,0.0,0.0,0.010244,0.0086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005803,0.0,0.0,0.0,0.0,0.0,0.002786,0.0,0.0,0.0,0.0,0.0,0.0,0.001519
0.102305,0.11246,0.06626,0.080367,0.035796,0.053632,0.097862,0.027465,0.0,0.024312,0.02592,0.0,0.014094,0.0,0.0,0.019211,0.006187,0.009653,0.0,0.013419,0.010591,0.0,0.007569,0.011006,0.01768,0.009298,0.008586,0.021734,0.019043,0.013733,0.011122,0.005742,0.010468,0.008923,0.0,0.004903,0.005479,0.0,0.009245,0.006093,0.011176,0.010293,0.0,0.0,0.0,0.010654,0.0,0.0,0.010641,0.00762,0.0,0.005189,0.0,0.0,0.0,0.0,0.007471,0.0,0.007336,0.0,0.0,0.0,0.008459,0.003296,0.0,0.0,0.0,0.006477,0.0,0.0,0.008021,0.002225,0.0,0.0,0.0,0.0,0.0,0.011263,0.008583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005724,0.0,0.0,0.004696,0.0,0.0,0.000718,0.0,0.0,0.0,0.0,0.0,0.0,0.00161
0.102923,0.111759,0.065797,0.085298,0.035951,0.052493,0.097516,0.026707,0.022185,0.0,0.025113,0.0,0.014082,0.027169,0.0,0.019051,0.006148,0.008726,0.0,0.013321,0.008178,0.0,0.007892,0.010204,0.01733,0.012612,0.008346,0.0,0.017479,0.011901,0.012131,0.008311,0.010945,0.007905,0.0,0.007778,0.005342,0.0,0.009817,0.005862,0.0,0.010534,0.0,0.0,0.0,0.011518,0.0,0.0,0.010223,0.007978,0.0,0.005459,0.0,0.0,0.0,0.0,0.008089,0.0,0.007513,0.0,0.0,0.0,0.007682,0.002038,0.0,0.0,0.006883,0.006178,0.0,0.0,0.0,0.00533,0.0,0.0,0.0,0.0,0.0,0.010172,0.008088,0.0,0.0,0.0,0.0,0.005154,0.0,0.0,0.005435,0.0,0.0,0.004627,0.0,0.0,0.000827,0.0,0.0,0.0,0.0,0.0,0.0,0.001423
0.103814,0.112002,0.066861,0.079193,0.036005,0.052649,0.097465,0.027167,0.0,0.018854,0.025793,0.0,0.014222,0.027088,0.0,0.019301,0.006088,0.008602,0.0,0.013768,0.009914,0.0,0.007798,0.011595,0.017191,0.012924,0.00934,0.027704,0.017558,0.014177,0.01231,0.008206,0.010866,0.009427,0.008953,0.007759,0.005751,0.0,0.01043,0.006682,0.0,0.005976,0.0,0.0,0.0,0.013082,0.0,0.0,0.0,0.0,0.0,0.001255,0.0,0.0,0.0,0.0,0.007491,0.0,0.003115,0.0,0.0,0.0,0.007811,0.002274,0.0,0.0,0.0,0.001193,0.001546,0.0,0.0,0.006047,0.0,0.0,0.0,0.0,0.0,0.011721,0.008037,0.0,0.0,0.0,0.0,0.005058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000536,0.0,0.004664,0.0,0.0,0.002737,0.0,0.001313
0.104145,0.111479,0.066254,0.081025,0.034953,0.052452,0.097205,0.026753,0.022971,0.016491,0.025838,0.0,0.014093,0.02326,0.0,0.019259,0.005791,0.007531,0.0,0.014842,0.011969,0.0,0.0,0.0,0.016717,0.013466,0.009563,0.024182,0.017258,0.0,0.014069,0.007967,0.01083,0.009431,0.008665,0.007611,0.000889,0.0,0.010333,0.006045,0.0,0.010507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007541,0.008354,0.001666,0.0,0.0,0.0,0.0,0.003394,0.0,0.007159,0.0,0.0,0.0,0.007875,0.004283,0.0,0.0,0.0,0.00627,0.004805,0.0,0.0,0.006373,0.0,0.0,0.0,0.0,0.0,0.010549,0.009604,0.0,0.0,0.0,0.0,0.004741,0.0,0.0,0.005397,0.0,0.0,0.0,0.0,0.0,0.00329,0.0,0.004463,0.0,0.0,0.000394,0.0,0.001158
0.10447,0.111342,0.066071,0.075488,0.035349,0.052491,0.097252,0.026201,0.02006,0.015568,0.026493,0.0,0.014042,0.025014,0.0,0.019255,0.005975,0.00765,0.0,0.013679,0.011306,0.0,0.0,0.0,0.016506,0.013159,0.0,0.020714,0.01826,0.0,0.012607,0.007777,0.010947,0.0,0.008023,0.007555,0.0,0.0,0.01229,0.006005,0.0,0.010389,0.0,0.0,0.00796,0.0,0.0,0.0,0.0,0.007724,0.0,0.004807,0.0,0.0,0.0,0.0,0.007186,0.017615,0.006901,0.0,0.0,0.0,0.007503,0.004109,0.0,0.0,0.0,0.006813,0.004389,0.004476,0.0,0.006217,0.0,0.0,0.0,0.0,0.0,0.010159,0.010365,0.0,0.002858,0.0,0.0,0.004434,0.0,0.0,0.005472,0.0,0.0,0.0,0.0,0.0,0.003092,0.0,0.00449,0.0,0.0,0.001495,0.0,0.000982
0.104169,0.111371,0.06668,0.07381,0.038745,0.053194,0.09753,0.025831,0.017757,0.009442,0.024944,0.0,0.010172,0.024085,0.0,0.021417,0.0,0.002876,0.0,0.007877,0.005058,0.0,0.0,0.011862,0.01665,0.007864,0.0,0.019652,0.018032,0.0,0.01354,0.007834,0.012028,0.006162,0.008419,0.005534,0.0,0.0,0.0,0.007154,0.0,0.01165,0.084355,0.010587,0.001695,0.0,0.0,0.0,0.0,0.0,0.007658,0.000826,0.0,0.0,0.0,0.0,0.0,0.0,0.002712,0.0,0.0,4.2e-05,0.002152,0.002611,0.0,0.0,0.0,0.0,0.002058,0.000659,0.0,0.0,0.0,0.004912,0.0,0.003841,0.0,0.009813,0.009732,0.0,0.002708,0.0,0.0,0.004241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003079,0.0,0.004421,0.0,0.0,0.000559,0.0,0.000978
0.102516,0.111793,0.06695,0.061682,0.035971,0.053249,0.098338,0.028261,0.016359,0.017725,0.025206,0.0,0.014798,0.024101,0.0,0.024737,0.005201,0.008434,0.0,0.013745,0.010267,0.0,0.0,0.012166,0.017096,0.014152,0.008209,0.018257,0.019114,0.012082,0.013989,0.008142,0.012715,0.008832,0.007612,0.007388,0.0,0.0,0.0,0.0,0.011053,0.012382,0.0,0.008926,0.0,0.0,0.0,0.0,0.0,0.0,0.008317,0.005148,0.0,0.0,0.0,0.0,0.0,0.0,0.009059,0.0,0.0,0.0,0.00698,0.004502,0.0,0.0,0.0,0.0,0.004858,0.004343,0.0,0.005729,0.0,0.004407,0.0,0.0,0.0,0.009312,0.008396,0.0,0.002773,0.0,0.0,0.0,0.0,0.0,0.004857,0.0,0.0,0.0,0.0,0.0,0.003316,0.0,0.004193,0.0,0.0,0.002364,0.0,0.000933
0.102549,0.112172,0.066599,0.105589,0.03578,0.052532,0.097734,0.027337,0.014832,0.0,0.024957,0.0,0.014382,0.025695,0.0,0.021691,0.000855,0.007686,0.0,0.015401,0.010246,0.0,0.0,0.010173,0.016902,0.013367,0.008091,0.018654,0.017789,0.013934,0.014948,0.008116,0.010664,0.009121,0.008568,0.007855,0.0,0.0,0.0,0.002247,0.010664,0.0111,0.0,0.008673,0.0,0.0,0.0,0.0,0.0,0.0,0.007635,0.001333,0.0,0.0,0.0,0.0,0.00914,0.0,0.00841,0.0,0.0,0.0,0.002279,0.00443,0.0,0.0,0.006382,0.0,0.0013,0.000498,0.0,0.001743,0.0,0.000722,0.0,0.0,0.0,0.009598,0.007941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004238,0.0,0.0,0.002435,0.0,0.001026
