x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,objFunc
0.098704,0.111951,0.060879,0.067744,0.034343,0.052937,0.09912,0.026884,0.014052,0.011084,0.025376,0.009259,0.010504,0.0,0.0,0.018257,0.002042,0.008835,0.008555,0.016052,0.010139,0.007077,0.006643,0.004755,0.024828,0.009959,0.003849,0.018514,0.017252,0.006862,0.005985,0.009801,0.00629,0.007471,0.0,0.005622,0.005687,0.0,0.005537,0.002325,0.004824,0.010558,0.005352,0.008055,0.0,0.009762,0.002131,0.0,0.004301,0.007272,0.007943,0.002243,0.0,0.0,0.003799,2.9e-05,0.004036,0.005813,0.008398,0.006435,0.0,0.000597,0.00687,0.006109,0.0,0.000313,0.00208,0.002222,0.001648,0.0,0.002955,0.003007,0.00263,0.004953,0.0,0.0,0.0,0.008896,0.007543,0.0,0.00069,0.004405,0.005144,0.0,0.0,0.0,0.001841,0.0,0.0,0.001199,0.000411,0.0,0.001462,0.001148,0.004153,0.0,0.0,0.0,0.003601,0.000984
0.098805,0.111654,0.064196,0.06787,0.034205,0.052542,0.097753,0.026198,0.014,0.011081,0.024649,0.009789,0.01382,0.0,0.0,0.018136,0.002215,0.01047,0.008247,0.017579,0.009588,0.006953,0.0062,0.007991,0.0,0.010018,0.004095,0.017991,0.016688,0.007021,0.009036,0.013493,0.006566,0.006876,0.0,0.005784,0.005597,0.008828,0.007029,0.002521,0.007961,0.01129,0.005162,0.008363,0.0,0.00947,0.002226,0.0,0.004573,0.006899,0.007351,0.002205,0.0,0.0,0.003579,0.000296,0.003998,0.006259,0.0,0.006282,0.006558,0.000751,0.006429,0.005782,0.0,0.000512,0.002312,0.005743,0.001831,0.0,0.00308,0.003084,0.000629,0.004502,0.0,0.0,0.0,0.008404,0.004167,0.0,0.000775,0.001259,0.005109,0.0,0.0,0.0,0.002057,0.0,0.0,0.001287,0.000664,0.0,0.001481,0.00469,0.003941,0.0,0.0,0.0,0.003556,0.000843
0.100791,0.111762,0.063865,0.070006,0.033832,0.052832,0.097525,0.026329,0.013691,0.013455,0.024263,0.009392,0.013739,0.0,0.0,0.01784,0.002374,0.0,0.008244,0.0,0.009398,0.006852,0.006594,0.007812,0.023793,0.0102,0.004212,0.017102,0.016828,0.007141,0.006207,0.011877,0.006676,0.006625,0.0,0.00587,0.00546,0.007944,0.00567,0.002608,0.005862,0.01051,0.005137,0.008067,0.0,0.00925,0.002294,0.0,0.00473,0.006313,0.006543,0.002457,0.0,0.0,0.003368,0.000421,0.004147,0.0,0.009085,0.006478,0.006583,0.000929,0.006073,0.004954,0.0,0.000566,0.002377,0.005512,0.002157,0.0,0.003231,0.003186,0.000793,0.004325,0.0,0.0,0.0,0.008767,0.006989,0.004754,0.000887,0.001366,0.005249,0.0,0.0,0.0,0.002174,0.0,0.0,0.00153,0.000866,0.0,0.001522,0.004394,0.003896,0.0,0.0,0.0,0.003451,0.000711
0.100856,0.11207,0.064014,0.070334,0.033697,0.052865,0.097475,0.027607,0.014773,0.013767,0.024625,0.011287,0.013465,0.028426,0.004032,0.017722,0.003992,0.0,0.008099,0.0,0.0096,0.007147,0.006932,0.00802,0.018684,0.011797,0.006136,0.017236,0.017816,0.008477,0.008977,0.008562,0.008999,0.006762,0.0,0.00585,0.005903,0.0,0.005871,0.002564,0.005044,0.006405,0.002307,0.007996,0.0,0.009118,0.002251,0.0,0.004761,0.002208,0.007368,0.002489,0.0,0.0,0.000331,0.00042,0.004086,0.006539,0.007171,0.00625,0.0,0.000824,0.002662,0.002303,0.0,0.002355,0.00213,0.001897,0.002061,0.0,0.003097,0.003154,0.003271,0.001292,0.0,0.0,0.0,0.009934,0.004131,0.004856,0.00082,0.001064,0.0,0.0,0.0,0.0,0.002064,0.0,0.0,0.001469,0.000944,0.0,0.001474,0.001526,0.003882,0.0,0.0,0.0,0.003607,0.00071
0.098558,0.112612,0.061211,0.067414,0.034163,0.052492,0.094305,0.02696,0.014873,0.010728,0.024681,0.009222,0.010703,0.027676,0.004535,0.018155,0.002061,0.009123,0.008889,0.015214,0.009801,0.006892,0.006405,0.008191,0.018099,0.009816,0.003812,0.017487,0.018142,0.006593,0.005901,0.005715,0.006212,0.004459,0.0,0.005675,0.005909,0.0,0.005622,0.00219,0.004845,0.010132,0.005609,0.007572,0.0,0.009088,0.00197,0.0,0.004364,0.006,0.007933,0.002161,0.0,0.0,0.003748,0.000245,0.003689,0.006779,0.007456,0.0,0.006824,0.003798,0.006379,0.002046,0.0,0.000351,0.001922,0.006486,0.001606,0.0,0.002774,0.002866,0.0006,0.000984,0.0,0.0,0.0,0.009439,0.004026,0.004459,0.000405,0.0,0.0,0.0,0.0,0.0,0.001802,0.0,0.0,0.00127,0.003427,0.0,0.001338,0.001211,0.0039,0.0,0.0,0.0,0.0,0.001109
0.101454,0.107201,0.064381,0.070956,0.034283,0.052231,0.097062,0.020565,0.007616,0.014802,0.024832,0.009267,0.013681,0.007245,0.004265,0.01822,0.004469,0.002317,0.002959,0.006448,0.010609,0.001334,0.006306,0.008086,0.017584,0.012304,0.006883,0.017503,0.010792,0.009094,0.009418,0.008494,0.009284,0.007324,0.0,0.007585,0.00497,0.0,0.007982,0.005176,0.008163,0.009861,0.005289,0.007743,0.0,0.009209,0.004283,0.0,0.007338,0.006066,0.000728,0.002105,0.0,0.0,1.6e-05,0.002584,0.006093,0.006122,0.006982,0.00324,0.000339,0.003881,0.00657,0.004543,0.0,0.002689,0.005231,0.005667,0.00532,0.0,0.005639,0.00455,0.0,0.004323,0.0,0.0,0.0,0.002783,0.007327,0.004575,0.0,0.0,0.0,0.004901,0.0,0.0,0.004337,0.0,0.0,0.000792,0.003974,0.0,0.002388,0.005144,0.004229,0.0,0.0,0.0,0.0,0.001698
0.10091,0.111766,0.064005,0.070428,0.033835,0.052026,0.097031,0.016944,0.007339,0.014235,0.024807,0.009318,0.013785,0.0,0.004296,0.018176,0.004197,0.0,0.008766,0.006259,0.009621,0.006884,0.00604,0.007649,0.017712,0.012057,0.006389,0.017652,0.009024,0.009095,0.008873,0.00829,0.008998,0.007442,0.0,0.007327,0.004699,0.0,0.00781,0.004747,0.0078,0.009438,0.005468,0.00182,0.0,0.009022,0.004181,0.0,0.007224,0.00596,0.000816,0.004154,0.0,0.0,0.003647,0.00237,0.00584,0.0,0.006622,0.006186,0.0,0.003628,0.006192,0.004364,0.0,0.002488,0.004883,0.005294,0.005015,0.0,0.005272,0.004291,0.003825,0.004062,0.0,0.003797,0.0,0.00277,0.00736,0.004243,0.003087,0.0,0.005142,0.0,0.0,0.0,0.003999,0.0,0.0,0.003471,0.003444,0.0,0.002209,0.004445,0.004049,0.0,0.0,0.0,0.003689,0.001038
0.101066,0.111844,0.064052,0.071066,0.034329,0.052076,0.096998,0.029176,0.016583,0.015048,0.024848,0.009579,0.013745,0.0,0.00422,0.018023,0.004377,0.009679,0.009252,0.013468,0.009791,0.006658,0.006278,0.007926,0.018289,0.012166,0.006747,0.017802,0.01798,0.009595,0.009002,0.008424,0.009202,0.00704,0.0,0.005598,0.001449,0.0,0.005788,0.002193,0.004701,0.006742,0.005561,0.009846,0.0,0.009224,0.0017,0.0,0.004384,0.002158,0.007343,0.002229,0.0,0.0,0.000219,0.000133,0.003936,0.006696,0.003761,0.006063,0.0,0.0,0.006452,0.00225,0.0,0.000341,0.001773,0.002355,0.005739,0.0,0.002415,0.002908,0.000145,0.000663,0.0,0.002826,0.0,0.00959,0.003888,0.000881,0.0,0.0,0.0,0.005165,0.0,0.0,0.001727,0.0,0.0,0.000865,0.003704,0.0,0.001304,0.001004,0.004249,0.0,0.0,0.0,0.003703,0.001206
0.101,0.111793,0.064157,0.071615,0.030446,0.051793,0.096916,0.026491,0.00274,0.015335,0.025071,0.009688,0.013447,0.01082,0.000361,0.017573,0.001733,0.008361,0.008781,0.013247,0.006298,0.006742,0.006149,0.008124,0.013701,0.011907,0.006603,0.018244,0.017419,0.003781,0.006072,0.008185,0.008872,0.007072,0.0,0.007601,0.001871,0.0,0.007834,0.002241,0.004534,0.009529,0.001257,0.0,0.007027,0.009534,0.001486,0.0,0.00404,0.005522,0.006515,0.004161,0.0,0.0,0.003529,9.4e-05,0.005743,0.006678,0.003846,0.005837,0.0,0.0,0.006548,0.004476,0.0,0.002433,0.005164,0.002636,0.0,0.0,0.006618,0.004488,0.003704,0.004374,0.0,0.003873,0.005591,0.008562,0.007192,0.004111,0.0,0.0,0.0,0.000796,0.0,0.0,0.004351,0.0,0.0,0.000982,0.003679,0.0,0.002257,0.004629,0.004118,0.0,0.0,0.0,0.0,0.000998
0.100935,0.111404,0.064087,0.071773,0.0346,0.052268,0.096997,0.026438,0.0,0.015506,0.024346,0.010759,0.013343,0.021521,0.004026,0.017874,0.004658,0.009023,0.009001,0.012166,0.009389,0.007231,0.006217,0.008442,0.017183,0.011904,0.0066,0.018322,0.017448,0.010968,0.00908,0.008007,0.009085,0.006794,0.0,0.005615,0.001731,0.0,0.005643,0.002461,0.004632,0.006905,0.005623,0.00936,0.007299,0.008993,0.001612,0.0,0.007493,0.002398,0.006564,0.002241,0.0,0.0,0.0,0.000113,0.003905,0.006116,0.003936,0.005677,0.0,0.0,0.004278,0.002523,0.0,0.000509,0.001875,0.002365,0.0,0.0,0.002304,0.002911,0.000455,0.000808,0.0,0.00067,0.005344,0.0047,0.007175,0.000699,0.0,0.0,0.0,0.004504,0.0,0.0,0.001562,0.0,0.0,0.001092,0.00064,0.0,0.001362,0.005057,0.00089,0.0,0.0,0.002568,0.0,0.000874
0.101043,0.111317,0.064395,0.075012,0.034543,0.052342,0.096766,0.026019,0.0,0.018731,0.024372,0.0,0.013112,0.022438,0.004268,0.018068,0.004678,0.008265,0.009261,0.01196,0.009356,0.006992,0.006051,0.008444,0.016864,0.01192,0.006767,0.017405,0.016961,0.013013,0.009101,0.007968,0.009012,0.006718,0.007822,0.007329,0.00187,0.0,0.005749,0.002366,0.008982,0.00709,0.005604,0.009616,0.008033,0.008856,0.00144,0.0,0.00414,0.002623,0.0049,0.002164,0.0,0.0,0.0,0.0,0.003782,0.0064,0.004194,0.001081,0.0,0.0,0.002558,0.002582,0.0,0.000433,0.001558,0.00261,0.0,0.004739,0.002154,0.002906,1.5e-05,0.000819,0.0,0.000422,0.005622,0.004598,0.004009,0.004968,0.0,0.0,0.0,0.001168,0.0,0.0,0.001443,0.0,0.0,0.000999,0.003817,0.0,0.00128,0.000831,0.000819,0.0,0.0,0.002444,0.0,0.000817
0.100969,0.111015,0.064323,0.074243,0.033935,0.051757,0.096762,0.025425,0.0,0.017918,0.024205,0.011441,0.01304,0.0,0.004327,0.017662,0.004548,0.007415,0.011191,0.011695,0.009198,0.00697,0.00274,0.008536,0.014596,0.010211,0.006721,0.018137,0.01643,0.010535,0.009198,0.006513,0.006448,0.006954,0.007042,0.005758,0.001962,0.0,0.005715,0.002456,0.008643,0.007152,0.005341,0.008994,0.007927,0.00853,0.001504,0.0,0.008026,0.005703,0.006871,0.002348,0.0,0.0,0.0,5.5e-05,0.003715,0.006876,0.004276,0.006349,0.0,0.0,0.006327,0.002618,0.0,0.000478,0.005063,0.002511,0.0,0.004263,0.005899,0.003006,0.003616,0.003541,0.0,0.000699,0.0,0.008736,0.004246,0.0,0.0,0.0,0.0,0.001286,0.0,0.0,0.001697,0.0,0.0,0.00131,0.003773,0.003071,0.001304,0.004711,0.001091,0.0,0.0,0.000451,0.0,0.000743
0.101312,0.110729,0.064168,0.076822,0.034074,0.051275,0.096634,0.025132,0.016692,0.0,0.023877,0.0,0.01307,0.02208,0.004455,0.017639,0.004586,0.007048,0.010743,0.011708,0.009046,0.006371,0.006005,0.008237,0.016414,0.01177,0.00667,0.024797,0.01577,0.009767,0.009749,0.007719,0.009266,0.006534,0.007424,0.007108,0.004161,0.0,0.005395,0.002521,0.00989,0.006997,0.005943,0.009317,0.007947,0.009017,0.004533,0.0,0.003658,0.002183,0.002469,0.002183,0.0,2.9e-05,0.0,0.0,0.003371,0.0,0.004152,0.006008,0.0,0.0,0.002974,0.002769,0.0,0.002607,0.001824,0.002604,0.0,0.000624,0.006622,0.002879,0.000645,0.003925,0.0,0.000797,0.006163,0.004846,0.004428,0.0,0.0,0.0,0.0,0.001388,0.0,0.0,0.001785,0.0,0.0,0.0013,0.000539,0.002895,0.001337,0.000755,0.001198,0.0,0.0,0.000628,0.0,0.000683
0.101579,0.110757,0.064511,0.073484,0.033953,0.05125,0.096544,0.025213,0.0,0.015264,0.021391,0.010204,0.01122,0.021652,0.004544,0.015032,0.001851,0.004135,0.0,0.01178,0.006867,0.006392,0.005819,0.008697,0.016282,0.010144,0.006978,0.02062,0.015673,0.010603,0.009644,0.006719,0.006332,0.007098,0.006522,0.00593,0.001894,0.0,0.008413,0.002251,0.009321,0.00719,0.005832,0.008885,0.006549,0.009513,0.005427,0.0,0.0,0.006389,0.006146,0.00237,0.0,0.0,0.0,0.0,0.003762,0.0,0.004307,0.00592,0.0,0.0,0.004189,0.002929,0.0,0.000391,0.005284,0.002632,0.002489,0.004091,0.007783,0.002631,0.003617,0.004454,0.0,0.000839,0.005847,0.008837,0.00455,0.0,0.000588,0.0,0.0,0.001532,0.0,0.0,0.001536,0.0,0.0,0.001281,0.003646,0.000359,0.001248,0.005058,0.003361,0.0,0.0,0.001977,0.0,0.000578
0.101388,0.110394,0.063964,0.073351,0.033287,0.050984,0.096321,0.02479,0.01573,0.013908,0.023858,0.010166,0.012844,0.01951,0.001125,0.017394,0.002188,0.006235,0.0,0.011891,0.009439,0.006264,0.006035,0.008746,0.015984,0.011888,0.006729,0.018359,0.015302,0.0,0.009909,0.007461,0.008843,0.006775,0.006079,0.006895,0.002282,0.008471,0.008097,0.002721,0.009148,0.008999,0.004958,0.007745,0.005819,0.0,0.0,0.0,0.0,0.003215,0.005706,0.002674,0.002874,0.000371,0.000781,0.0,0.005701,0.0,0.005936,0.0,0.0,0.0,0.00328,0.003747,0.0,0.00081,0.005117,0.002856,0.0038,0.001293,0.0,0.002698,0.003874,0.003917,0.003434,0.001312,0.0,0.008011,0.007058,0.0,0.000924,0.004556,0.0,0.003381,0.0,0.0,0.003847,0.0,0.0,0.0,0.003303,0.00241,0.002343,0.004367,0.003107,0.0,0.0,0.001024,0.0,0.000419
0.101634,0.110388,0.063992,0.071527,0.033513,0.051063,0.096378,0.024661,0.01491,0.013661,0.024199,0.010366,0.012879,0.020356,0.001199,0.017473,0.002043,0.004662,0.0,0.008871,0.006719,0.006486,0.006224,0.008931,0.015934,0.011837,0.007425,0.017261,0.015777,0.010833,0.00952,0.007408,0.006459,0.007529,0.003285,0.006904,0.00178,0.009869,0.008956,0.002669,0.010149,0.009018,0.006012,0.008965,0.005657,0.0,0.0,0.006527,0.009158,0.003447,0.005843,0.002637,0.000117,0.000682,0.000853,0.0,0.004011,0.0,0.005888,0.0,0.0,0.00073,0.003332,0.003703,0.0,0.000737,0.005316,0.002575,0.002779,0.001574,0.0,0.002684,0.003977,0.001418,0.0,0.0029,0.0,0.00797,0.007465,0.0,0.002066,0.0,0.0,0.00332,0.0,0.0,0.003943,0.0,0.0,0.0,0.0,0.002403,0.002307,0.0,0.003176,0.0,0.0,0.001082,0.0,0.000382
0.101013,0.110214,0.063764,0.070316,0.034093,0.050984,0.096288,0.024267,0.013302,0.013265,0.02334,0.008211,0.012674,0.019217,0.0,0.017726,0.004153,0.006217,0.0,0.010859,0.008811,0.005529,0.007349,0.00791,0.015865,0.01185,0.007385,0.016314,0.015243,0.0,0.00919,0.007354,0.008896,0.006161,0.005654,0.00675,0.0,0.006714,0.0,0.004575,0.009836,0.009103,0.0,0.006933,0.003506,0.0,0.004437,0.007244,0.008847,0.005358,0.00515,0.003907,0.00181,0.002293,0.003278,0.0,0.006943,0.006416,0.005934,0.00456,0.0,0.001487,0.003858,0.003672,0.002452,0.000938,0.004736,0.006282,0.003551,0.001914,0.0,0.005158,0.002904,0.001937,0.002786,0.001579,0.0,0.005687,0.006741,0.0,0.001875,0.0,0.0,0.003056,0.0,0.0,0.003837,0.0,0.0,0.0,0.0,0.002319,0.002155,0.0,0.002908,0.0,0.0,0.001156,0.0,0.000268
0.100823,0.110526,0.064255,0.073401,0.033689,0.051301,0.096755,0.025379,0.013381,0.014404,0.023652,0.010304,0.013124,0.019877,0.0,0.019454,0.002383,0.006588,0.008979,0.00891,0.008845,0.006851,0.008502,0.008554,0.016136,0.012166,0.006268,0.016245,0.012366,0.006207,0.009941,0.007533,0.005862,0.006591,0.003501,0.006823,0.0,0.007814,0.009455,0.002267,0.008173,0.008639,0.0,0.004306,0.005946,0.0,0.0,0.0,0.0,0.0,0.005731,0.003951,2.1e-05,0.003138,0.0,0.00246,0.006759,0.0,0.006659,0.004952,0.005653,0.00112,0.003581,0.003837,0.002797,0.00052,0.004852,0.0,0.002626,0.001661,0.0,0.002911,0.001064,0.001896,0.003306,0.002848,0.0,0.00759,0.006647,0.0,0.002011,0.004262,0.0,0.003691,0.0,0.0,0.003669,0.0,0.0,0.0,0.003336,0.003132,0.002367,0.0,0.003027,0.0,0.0,0.001746,0.0,0.000346
