Date,AAPL,ABBV,ACN,ADBE,ADI,ADP,AIG,ALL,AMT,AMZN,AON,APD,AXP,BDX,BKNG,CAT,CDNS,CI,CMCSA,CME,COST,CSCO,CSX,CTAS,CVX,DE,DHR,DIS,DUK,DXCM,EL,EOG,ETN,EW,FIS,FISV,FTNT,GE,GILD,GM,GOOGL,HD,HLT,HON,HUM,IBM,ICE,IDXX,INTC,ISRG,JPM,KDP,KLAC,KO,LHX,LIN,LOW,LRCX,MA,MAR,MCD,MDT,META,MMC,MPC,MRK,MS,MSFT,MU,NFLX,NOC,NOW,NVDA,ORCL,ORLY,PEP,PFE,PG,PGR,PLD,PPG,PYPL,REGN,ROP,RTX,SBUX,SHW,SNPS,SPGI,SYK,TGT,TMO,TRV,TSLA,TXN,UNH,V,VRTX,XOM,ZTS
2020-06-29,88.60105895996094,80.56683349609375,200.27337646484375,442.95001220703125,111.37242889404297,136.323974609375,26.619352340698242,83.48522186279297,231.79269409179688,144.51499938964844,184.70281982421875,219.68902587890625,88.35655212402344,222.77308654785156,1651.919189453125,115.32344055175781,97.81999969482422,176.98170471191406,34.433998107910156,135.39993286132812,281.541748046875,39.17584228515625,21.580642700195312,65.64669799804688,71.78742980957031,147.73255920410156,156.30642700195312,110.81107330322266,67.60161590576172,101.8375015258789,179.8285675048828,39.6861686706543,80.41168975830078,69.19000244140625,123.90306854248047,,27.687999725341797,33.26988983154297,62.94447708129883,24.5419921875,73.14678955078125,221.68360900878906,73.72389221191406,131.74000549316406,376.5307922363281,92.24929809570312,86.7620849609375,334.760009765625,52.71103286743164,193.4933319091797,80.62931060791016,25.40425682067871,185.84640502929688,38.839019775390625,156.04954528808594,207.02578735351562,124.14518737792969,31.45060157775879,294.02789306640625,85.31006622314453,164.62796020507812,81.22819519042969,232.32504272460938,100.27708435058594,31.22941017150879,64.98945617675781,40.68735885620117,197.9775390625,48.71488571166992,476.8900146484375,286.5807800292969,414.2099914550781,9.581337928771973,51.948543548583984,427.8500061035156,115.7148666381836,26.529455184936523,106.87437438964844,71.68809509277344,84.28794860839844,99.99369049072266,177.2100067138672,621.6511840820312,380.3295593261719,55.02518081665039,66.6296157836914,186.39036560058594,197.5800018310547,320.2322082519531,174.37496948242188,106.37078857421875,361.7339782714844,101.5401382446289,80.57733154296875,109.37323760986328,278.33660888671875,189.15142822265625,291.1000061035156,35.44678497314453,132.15921020507812
2020-07-06,93.3631362915039,78.89651489257812,204.48829650878906,466.20001220703125,114.36710357666016,133.2722625732422,26.779497146606445,77.16769409179688,231.91551208496094,160.0,190.5974884033203,243.94068908691406,87.72242736816406,233.99215698242188,1688.9345703125,115.58528900146484,100.97000122070312,163.0918426513672,35.750553131103516,134.8428497314453,300.4100341796875,40.37572479248047,21.166954040527344,64.73228454589844,69.2837142944336,149.60885620117188,159.77743530273438,117.88370513916016,67.1720962524414,109.91000366210938,178.02662658691406,35.66413116455078,78.7713851928711,67.81999969482422,123.99368286132812,,29.15999984741211,32.635711669921875,62.91973876953125,23.715497970581055,76.5843505859375,223.1199188232422,74.43620300292969,129.40533447265625,367.2374572753906,91.20890045166016,87.03482055664062,338.25,53.06760025024414,191.9566650390625,84.5869140625,26.138906478881836,191.2843780517578,39.072669982910156,147.43960571289062,211.41409301757812,125.71864318847656,33.03236389160156,287.4749450683594,85.99993133544922,165.84796142578125,79.17918395996094,243.92039489746094,101.73629760742188,31.34197235107422,63.2983283996582,42.398624420166016,205.08999633789062,49.5654182434082,548.72998046875,269.9667053222656,422.9100036621094,10.445549011230469,53.295082092285156,420.760009765625,117.11721801757812,26.00670623779297,109.53563690185547,73.07244873046875,83.64398193359375,98.13262176513672,178.39999389648438,620.0631713867188,381.0684814453125,53.11056900024414,67.09017944335938,186.65576171875,198.00999450683594,338.0672607421875,169.19947814941406,106.13860321044922,378.2245178222656,102.78614807128906,102.97666931152344,113.47655487060547,271.7762145996094,186.1353302001953,294.45001220703125,34.296852111816406,131.62158203125
2020-07-13,93.75978088378906,82.15567779541016,206.0480194091797,432.4200134277344,107.24787139892578,133.66163635253906,28.57666015625,81.3379898071289,227.3184051513672,148.09849548339844,196.4825439453125,262.5226135253906,89.5572280883789,242.7293243408203,1713.4566650390625,123.6124267578125,100.2300033569336,167.05908203125,37.2243537902832,136.50592041015625,299.0841064453125,40.4536018371582,22.6148624420166,67.9291000366211,70.87699890136719,165.99069213867188,166.11044311523438,117.2021255493164,68.0641860961914,106.10749816894531,185.82565307617188,37.04670715332031,86.18012237548828,74.11000061035156,127.24571228027344,,25.823999404907227,34.48945617675781,63.90081024169922,25.718534469604492,75.48162841796875,232.28163146972656,79.04643249511719,140.8060760498047,389.28631591796875,96.41861724853516,88.2385482788086,349.8500061035156,53.48657989501953,216.913330078125,86.24752807617188,26.658103942871094,186.49896240234375,40.51788330078125,154.19871520996094,226.9929656982422,132.0855712890625,33.643497467041016,296.0172424316406,88.88571166992188,171.76853942871094,85.95401000976562,240.8946533203125,105.6678237915039,32.83979415893555,65.88862609863281,44.620723724365234,194.7332763671875,48.36294174194336,492.989990234375,283.6868896484375,421.80999755859375,10.168689727783203,50.98276138305664,431.739990234375,117.29142761230469,27.867069244384766,111.07404327392578,79.38870239257812,84.10269927978516,102.5698471069336,173.9199981689453,643.2333984375,398.243408203125,55.390289306640625,66.97278594970703,195.0613250732422,196.27999877929688,340.8347473144531,183.61883544921875,108.64786529541016,390.90875244140625,107.589599609375,100.05599975585938,116.3975830078125,286.0541687011719,188.59072875976562,294.5299987792969,34.9964599609375,138.8794708251953
2020-07-20,90.146240234375,80.09037780761719,206.3370361328125,430.30999755859375,103.07735443115234,131.69654846191406,27.856014251708984,83.72480010986328,224.87953186035156,150.44549560546875,199.86883544921875,260.30810546875,89.69835662841797,247.19334411621094,1682.900634765625,125.15679931640625,102.58999633789062,168.1832733154297,38.25688552856445,138.25094604492188,299.99560546875,40.1507453918457,22.35787010192871,73.39623260498047,73.26693725585938,164.89984130859375,169.8684844970703,116.17481994628906,68.38633728027344,105.4375,179.95994567871094,38.83035659790039,85.30528259277344,78.12999725341797,130.17161560058594,,26.607999801635742,33.465030670166016,60.710296630859375,25.524057388305664,75.05168914794922,236.67962646484375,76.60282135009766,135.7461395263672,377.40057373046875,96.94267272949219,90.58013916015625,359.2300109863281,45.098114013671875,225.11000061035156,86.35297393798828,27.159399032592773,177.99679565429688,41.96310806274414,155.36007690429688,228.36837768554688,134.5005645751953,33.59006118774414,298.80157470703125,85.01856994628906,178.2632293701172,84.00961303710938,229.6277618408203,106.5322036743164,33.5064697265625,63.603553771972656,42.72215270996094,193.21669006347656,48.900630950927734,480.45001220703125,289.0955505371094,425.19000244140625,10.161714553833008,51.89772415161133,442.3399963378906,118.5108413696289,28.951004028320312,111.36580657958984,79.59707641601562,88.13404846191406,101.35968017578125,172.55999755859375,608.1585083007812,404.28912353515625,55.27452087402344,68.43580627441406,198.2362060546875,193.3699951171875,336.299072265625,189.11648559570312,110.46952819824219,401.7640686035156,106.7950439453125,94.46666717529297,112.69414520263672,280.69757080078125,188.64871215820312,278.489990234375,34.92409133911133,138.65109252929688
2020-07-27,103.42752075195312,78.27593994140625,209.4491729736328,444.32000732421875,105.50249481201172,120.3588638305664,28.59444808959961,83.75138854980469,229.31869506835938,158.23399353027344,197.987548828125,255.94174194335938,87.8071060180664,255.78489685058594,1644.154296875,120.88119506835938,109.25,160.44398498535156,37.771507263183594,136.14544677734375,299.7654113769531,40.75646209716797,22.35787010192871,73.21915435791016,68.23503875732422,165.8026123046875,177.2888641357422,115.51300048828125,69.99708557128906,108.88500213623047,185.39393615722656,37.09628677368164,84.86784362792969,78.41000366210938,132.535888671875,,27.65999984741211,29.611177444458008,57.32191467285156,24.20166778564453,74.04349517822266,236.84014892578125,74.24823760986328,135.691650390625,377.6989440917969,94.74627685546875,91.01275634765625,397.75,42.548583984375,228.47999572753906,84.91199493408203,27.383188247680664,188.98622131347656,40.881351470947266,152.7198944091797,229.34149169921875,136.74224853515625,36.64476013183594,300.3690490722656,81.4526596069336,174.2803497314453,84.12297821044922,252.4800567626953,108.8114013671875,33.073570251464844,66.19385528564453,41.61536407470703,196.7777557373047,48.93974304199219,488.8800048828125,300.4858703613281,439.20001220703125,10.580611228942871,51.71120834350586,477.3800048828125,119.90446472167969,29.58137321472168,116.65947723388672,81.84381866455078,92.99461364746094,98.69184875488281,196.07000732421875,631.2587890625,421.0149230957031,50.47461700439453,69.11309051513672,207.1565399169922,199.22000122070312,336.5681457519531,183.8566436767578,112.40727996826172,409.2480773925781,103.3098373413086,95.38400268554688,110.88589477539062,282.5547180175781,184.0569610595703,272.0,33.8384895324707,145.82301330566406
2020-08-03,108.15066528320312,76.63471984863281,215.76678466796875,449.57000732421875,106.85285186767578,124.95916748046875,27.277719497680664,85.98741149902344,226.00245666503906,158.3730010986328,188.95301818847656,251.5306396484375,93.30211639404297,233.119384765625,1735.505615234375,122.73697662353516,108.52999877929688,165.55392456054688,37.780338287353516,136.9319305419922,314.6034240722656,41.04201889038086,22.856170654296875,75.19353485107422,70.55998229980469,172.5640869140625,178.68067932128906,128.34446716308594,71.54173278808594,110.17500305175781,187.69329833984375,38.64824676513672,89.08711242675781,76.94000244140625,133.86749267578125,,26.200000762939453,31.221012115478516,57.17353439331055,25.981060028076172,74.56201934814453,242.32652282714844,82.80582427978516,140.90602111816406,402.23077392578125,96.30302429199219,94.94365692138672,381.760009765625,42.816009521484375,228.61666870117188,87.31946563720703,26.523826599121094,191.84239196777344,41.36597442626953,159.3520050048828,229.52862548828125,140.2960205078125,36.18617248535156,319.3434143066406,91.1204833984375,183.53794860839844,87.23573303222656,267.1807861328125,109.87523651123047,31.74888801574707,66.83733367919922,43.16551971435547,203.94776916503906,47.659053802490234,494.7300109863281,304.4244689941406,431.2099914550781,11.163481712341309,51.506038665771484,465.17999267578125,119.1031265258789,29.847213745117188,118.8215103149414,82.19713592529297,92.68585968017578,104.24755859375,198.6300048828125,619.4140625,429.241455078125,54.526493072509766,68.44483184814453,209.97010803222656,198.7899932861328,333.70458984375,182.18264770507812,117.64901733398438,409.62371826171875,105.96435546875,96.84733581542969,116.91000366210938,295.8527526855469,189.8184356689453,272.989990234375,34.932125091552734,152.74501037597656
2020-08-10,112.0461654663086,78.40789794921875,214.546142578125,447.6000061035156,107.64286041259766,125.83750915527344,27.571313858032227,85.28641510009766,219.4314422607422,157.4010009765625,190.65463256835938,258.79022216796875,94.47825622558594,234.71954345703125,1759.6317138671875,127.3218994140625,108.0,170.39450073242188,38.627540588378906,140.45477294921875,310.3306884765625,36.77600860595703,23.269861221313477,76.75314331054688,73.44577026367188,179.7393798828125,178.21095275878906,128.93716430664062,67.85767364501953,106.29000091552734,199.04931640625,37.98311996459961,91.93942260742188,78.06999969482422,130.33465576171875,,25.520000457763672,32.48936462402344,56.472774505615234,27.08953285217285,74.87353515625,250.27503967285156,85.08126831054688,145.6025848388672,406.15740966796875,97.8060073852539,96.3824691772461,379.3999938964844,43.878639221191406,228.17333984375,89.98177337646484,26.756568908691406,200.0323944091797,41.928489685058594,165.64840698242188,232.5133819580078,141.7285919189453,36.302764892578125,318.1557312011719,93.2872314453125,185.71778869628906,87.81120300292969,260.0145263671875,108.82073974609375,33.203433990478516,68.86670684814453,44.8372688293457,200.51153564453125,44.57953643798828,482.67999267578125,316.2493591308594,435.7300109863281,11.526812553405762,50.54548645019531,463.54998779296875,119.81734466552734,29.54446029663086,120.2005615234375,80.6026840209961,90.25999450683594,109.61016082763672,191.4600067138672,611.7838134765625,433.1842956542969,56.672637939453125,71.15979766845703,213.1162567138672,196.16000366210938,338.5092468261719,179.16748046875,121.91741943359375,409.0602722167969,107.08396911621094,110.04733276367188,120.22752380371094,302.0772399902344,190.089111328125,267.2900085449219,34.7391357421875,150.9856414794922
2020-08-17,121.27302551269531,78.23471069335938,221.29234313964844,473.2200012207031,106.5772705078125,125.04061889648438,25.1513729095459,83.84013366699219,218.7471923828125,164.23599243164062,187.21279907226562,255.77210998535156,90.46992492675781,234.31040954589844,1760.1263427734375,125.9300308227539,110.56999969482422,165.65614318847656,38.00978469848633,142.4373779296875,318.01788330078125,36.559669494628906,23.232255935668945,77.71121978759766,69.16177368164062,187.61058044433594,180.76849365234375,125.8848648071289,67.68235778808594,106.7249984741211,194.28167724609375,34.356632232666016,92.3232421875,78.70999908447266,128.45046997070312,,26.341999053955078,30.78196144104004,54.823936462402344,27.770177841186523,78.4036636352539,252.6658172607422,86.41683197021484,143.88616943359375,403.0488586425781,96.1585922241211,97.9905776977539,383.4599914550781,44.22867202758789,231.2933349609375,85.50947570800781,25.897212982177734,193.7320098876953,40.91596984863281,162.0283660888672,228.58358764648438,148.5055389404297,34.34012985229492,328.18328857421875,92.56822204589844,189.79043579101562,86.08480834960938,265.7574768066406,105.89047241210938,30.64932632446289,70.1041259765625,43.808502197265625,204.46603393554688,41.7053337097168,492.30999755859375,312.36627197265625,449.4200134277344,12.642709732055664,51.46873092651367,460.3299865722656,118.8592529296875,30.180999755859375,122.2824935913086,83.18464660644531,90.89513397216797,108.91921997070312,196.7899932861328,604.712890625,420.5670166015625,54.07108688354492,69.9793701171875,216.0768585205078,213.10000610351562,347.8688659667969,179.5574951171875,137.18722534179688,423.7020568847656,100.9713363647461,136.6653289794922,122.83606719970703,293.15582275390625,197.62789916992188,271.2799987792969,33.62864685058594,152.25473022460938
2020-08-24,121.69965362548828,77.6656494140625,226.41720581054688,516.4400024414062,109.84752655029297,127.99273681640625,26.13002586364746,83.67156219482422,218.9664764404297,170.08999633789062,193.468017578125,264.9871826171875,96.48242950439453,220.74566650390625,1924.21240234375,130.66049194335938,110.86000061035156,168.30406188964844,39.324729919433594,145.03448486328125,321.4877014160156,36.51640701293945,24.153648376464844,80.9832534790039,70.61241149902344,197.3907470703125,178.8894805908203,133.8860321044922,66.60443878173828,104.73750305175781,209.2228240966797,36.589542388916016,95.00326538085938,84.33000183105469,138.115966796875,,26.148000717163086,32.245452880859375,53.801658630371094,29.189802169799805,81.58145904541016,255.3955841064453,90.75005340576172,153.82574462890625,392.7028503417969,97.64982604980469,99.26953125,383.9800109863281,45.26079559326172,242.336669921875,90.29808044433594,26.91770362854004,198.13914489746094,43.12273406982422,163.20787048339844,237.25721740722656,151.98583984375,34.081687927246094,356.4356689453125,103.2465591430664,192.78660583496094,94.0454330444336,292.282470703125,106.38507843017578,32.60176086425781,70.65686798095703,45.343082427978516,220.24913024902344,44.66753387451172,523.8900146484375,318.7364196777344,487.8699951171875,13.105463981628418,53.977352142333984,462.95001220703125,121.89039611816406,29.428028106689453,123.4657974243164,84.86971282958984,90.40995788574219,112.50287628173828,204.47999572753906,601.8366088867188,418.8049011230469,55.83846664428711,77.17979431152344,216.54193115234375,219.49000549316406,352.50048828125,188.5268096923828,135.3706512451172,419.658447265625,104.6371078491211,147.55999755859375,125.60206604003906,293.3704528808594,208.8390350341797,269.9599914550781,33.366241455078125,153.82176208496094
2020-08-31,117.94793701171875,75.76875305175781,219.96917724609375,491.94000244140625,108.4395980834961,125.44811248779297,26.512588500976562,83.72285461425781,219.30868530273438,164.7310028076172,196.0107421875,266.4783020019531,99.42753601074219,212.8177032470703,1896.9998779296875,134.7996826171875,105.87999725341797,165.9441680908203,39.209999084472656,138.96371459960938,319.8266906738281,35.32225799560547,23.745773315429688,80.31137084960938,67.56129455566406,198.7449188232422,171.00804138183594,130.37933349609375,67.65727996826172,99.55999755859375,203.37648010253906,34.1586799621582,94.14970397949219,83.70999908447266,134.06680297851562,,23.527999877929688,31.31857681274414,54.419979095458984,29.170352935791016,78.68431854248047,240.5601806640625,89.9684829711914,152.2818145751953,397.6593017578125,95.48714447021484,94.1161117553711,370.6600036621094,44.9466667175293,245.0933380126953,90.9570541381836,26.443262100219727,183.66404724121094,44.169864654541016,164.87721252441406,231.7648468017578,143.61105346679688,32.365848541259766,326.14862060546875,101.84740447998047,189.9339599609375,92.19696807861328,281.4037780761719,107.70088195800781,29.56925392150879,70.31859588623047,45.18877410888672,206.14381408691406,45.439857482910156,516.0499877929688,314.75579833984375,450.3500061035156,12.581905364990234,51.972312927246094,471.010009765625,120.86256408691406,28.224822998046875,122.74514770507812,84.19930267333984,88.88386535644531,112.95429229736328,191.83999633789062,579.6151733398438,411.35723876953125,54.87852478027344,78.33295440673828,217.73052978515625,208.97999572753906,332.31463623046875,187.96563720703125,132.1221160888672,405.32318115234375,105.25108337402344,139.44000244140625,122.95858764648438,291.1588439941406,198.1410369873047,266.5,32.046024322509766,151.1683349609375
2020-09-07,109.21107482910156,73.97905731201172,218.75782775878906,471.3500061035156,105.07857513427734,120.83879852294922,25.267030715942383,83.73177337646484,219.14193725585938,155.81100463867188,194.85055541992188,268.166015625,97.25399017333984,214.36329650878906,1764.4490966796875,139.939453125,101.51000213623047,157.35009765625,39.42180633544922,133.7122344970703,312.9607849121094,34.508872985839844,24.267803192138672,77.8470458984375,64.06489562988281,203.08966064453125,178.21963500976562,130.1422576904297,69.37859344482422,95.86499786376953,201.93736267089844,30.920177459716797,94.0946273803711,81.77999877929688,130.65171813964844,,23.034000396728516,29.025781631469727,54.06547546386719,29.617630004882812,75.42738342285156,247.81036376953125,86.4366226196289,152.0625762939453,376.64990234375,94.831298828125,92.37632751464844,364.82000732421875,44.22867202758789,234.17999267578125,88.80438232421875,25.80769157409668,163.30970764160156,44.18717575073242,164.24212646484375,234.95652770996094,148.66165161132812,28.563983917236328,321.4170837402344,96.44507598876953,196.7025909423828,91.35118865966797,265.3593444824219,108.04618835449219,27.468463897705078,69.69165802001953,43.16551971435547,196.31048583984375,45.05858612060547,482.0299987792969,314.6165466308594,445.8999938964844,12.129006385803223,53.156681060791016,474.6499938964844,119.14369201660156,27.999710083007812,122.90528106689453,86.04745483398438,88.39869689941406,117.0906982421875,184.0,544.0508422851562,389.0335693359375,54.41200256347656,77.42496490478516,227.0597686767578,200.24000549316406,335.79010009765625,192.1506805419922,132.49899291992188,426.2328796386719,102.38890075683594,124.23999786376953,119.36968994140625,281.3415222167969,194.28778076171875,257.9599914550781,30.25839614868164,152.4661865234375
2020-09-14,104.17955780029297,74.31720733642578,220.07167053222656,467.54998779296875,106.1034927368164,123.14940643310547,24.902263641357422,81.46491241455078,215.3783416748047,147.74549865722656,194.32850646972656,264.1388854980469,97.32926177978516,211.54966735839844,1713.5455322265625,138.62948608398438,99.76000213623047,156.01222229003906,39.94248580932617,139.20530700683594,310.035400390625,34.44829177856445,25.10429573059082,77.19700622558594,64.49369049072266,208.74142456054688,179.47232055664062,127.06034088134766,69.31173706054688,97.32749938964844,199.77398681640625,32.23457717895508,94.90230560302734,83.19999694824219,133.15771484375,,23.45599937438965,33.562591552734375,53.628536224365234,30.628873825073242,72.20926666259766,246.78805541992188,88.682373046875,154.11807250976562,387.4962463378906,95.84627532958984,93.29792785644531,354.760009765625,44.77613830566406,218.52333068847656,86.41447448730469,25.109460830688477,169.97738647460938,43.65927505493164,168.82412719726562,231.1340789794922,147.01792907714844,29.848438262939453,326.39190673828125,97.0474853515625,198.75086975097656,93.8187255859375,251.34539794921875,109.80994415283203,28.373823165893555,70.7888412475586,42.934051513671875,192.80821228027344,49.60452651977539,469.9599914550781,317.0488586425781,453.0899963378906,12.153684616088867,55.72126388549805,463.8999938964844,115.33629608154297,28.43441390991211,122.22018432617188,87.7506332397461,87.79002380371094,115.86544036865234,176.07000732421875,554.5274047851562,381.0210876464844,55.93716049194336,77.13440704345703,222.81480407714844,197.92999267578125,337.9273681640625,196.29766845703125,133.54896545410156,424.1764831542969,101.53144073486328,147.38333129882812,121.37422180175781,288.62908935546875,196.15631103515625,265.3900146484375,30.496200561523438,154.65817260742188
2020-09-21,109.48408508300781,71.1172103881836,199.99143981933594,479.7799987792969,104.78309631347656,122.6480712890625,24.353124618530273,81.46491241455078,210.38645935058594,154.75650024414062,189.8424835205078,259.5848388671875,90.57341766357422,204.4159393310547,1639.8414306640625,132.73464965820312,103.72000122070312,150.93011474609375,40.72792053222656,137.33602905273438,316.1445617675781,33.27146911621094,24.553972244262695,79.35572814941406,59.23260498046875,206.18356323242188,180.21173095703125,122.4868392944336,68.91065979003906,100.58999633789062,202.41705322265625,29.653287887573242,91.7450180053711,77.44999694824219,132.56752014160156,,23.36199951171875,29.806310653686523,51.85786437988281,28.198009490966797,71.61062622070312,240.83334350585938,85.01199340820312,147.53128051757812,385.7831115722656,92.87158966064453,94.85074615478516,377.8299865722656,44.82101821899414,224.57666015625,82.12670135498047,24.95728302001953,178.47813415527344,42.503440856933594,162.27024841308594,218.59588623046875,146.51283264160156,32.08894729614258,323.0039978027344,90.35286712646484,196.864990234375,89.9474105834961,253.62466430664062,105.41454315185547,25.16550636291504,68.91055297851562,40.327823638916016,199.95712280273438,48.04032897949219,482.8800048828125,304.5154724121094,479.9700012207031,12.836185455322266,55.76789474487305,444.67999267578125,117.16104125976562,27.984188079833984,122.44261169433594,83.89128875732422,86.64726257324219,110.78015899658203,187.25,573.3232421875,387.5926513671875,51.577022552490234,76.54419708251953,223.44273376464844,208.5,339.6987609863281,194.99456787109375,138.5115203857422,417.7064514160156,98.3475112915039,135.77999877929688,121.07662963867188,283.45660400390625,190.967041015625,268.17999267578125,28.405176162719727,154.62928771972656
2020-09-28,110.20565795898438,71.02650451660156,207.23147583007812,478.989990234375,105.27247619628906,126.41301727294922,25.38770866394043,83.01780700683594,214.48350524902344,156.25,198.69845581054688,264.34417724609375,95.60737609863281,212.24298095703125,1692.208740234375,136.4007110595703,105.31999969482422,155.37115478515625,39.84541702270508,138.74412536621094,327.6153564453125,33.11570358276367,24.26150894165039,81.26702880859375,58.704856872558594,211.39340209960938,185.02061462402344,121.05453491210938,76.5228271484375,96.12999725341797,205.7655792236328,27.562902450561523,94.21395874023438,78.80999755859375,131.7957305908203,,23.275999069213867,31.223752975463867,51.791221618652344,29.617630004882812,72.43370056152344,250.4828643798828,87.02032470703125,151.295166015625,392.9627380371094,94.13641357421875,95.58646392822266,383.8500061035156,45.781341552734375,232.0933380126953,86.01028442382812,25.1452693939209,182.32484436035156,43.06177520751953,157.75819396972656,218.0323944091797,152.88575744628906,31.937374114990234,329.86749267578125,92.54879760742188,200.9163818359375,89.4046401977539,258.7206726074219,106.90768432617188,24.849071502685547,67.14064025878906,41.125118255615234,198.3887481689453,45.5082893371582,503.05999755859375,291.47149658203125,493.1499938964844,13.024136543273926,54.86330032348633,458.239990234375,121.11754608154297,28.240346908569336,122.88746643066406,85.349853515625,92.45805358886719,113.56229400634766,191.91000366210938,564.0751342773438,385.25616455078125,53.23673629760742,78.60536193847656,220.7291717529297,212.0500030517578,349.4512023925781,198.1238555908203,142.7740936279297,430.3379211425781,98.77507019042969,138.3633270263672,123.50128173828125,292.33978271484375,195.04295349121094,260.79998779296875,27.043954849243164,157.23468017578125
2020-10-05,114.05729675292969,72.32958984375,213.09251403808594,502.1600036621094,113.87818908691406,136.60479736328125,26.944082260131836,82.87500762939453,215.70005798339844,164.33250427246094,202.2466278076172,269.6456298828125,100.05795288085938,216.4849853515625,1798.2296142578125,144.58802795410156,111.93000030517578,163.890869140625,39.58066177368164,139.50173950195312,340.95037841796875,34.800968170166016,24.679759979248047,82.35367584228516,61.02204132080078,221.57513427734375,196.82711791992188,123.45488739013672,77.96004486083984,96.5,211.2587432861328,29.740385055541992,98.6928939819336,83.9000015258789,135.3187713623047,,25.236000061035156,33.42261505126953,53.182430267333984,31.270620346069336,75.16314697265625,256.4107360839844,90.3938980102539,159.30714416503906,417.801025390625,99.77351379394531,95.63362121582031,400.6499938964844,47.40580749511719,246.06333923339844,88.91861724853516,26.32674217224121,200.44712829589844,44.32675552368164,159.92762756347656,225.34866333007812,159.07504272460938,35.240806579589844,343.06878662109375,96.52281188964844,202.8653564453125,95.2971420288086,263.20953369140625,107.98086547851562,26.475202560424805,66.77503204345703,41.86240768432617,207.64479064941406,48.7735481262207,539.4400024414062,292.7062072753906,508.6099853515625,13.7225923538208,57.02687072753906,449.3800048828125,121.4509506225586,28.558616638183594,127.15812683105469,90.48662567138672,94.844482421875,125.17925262451172,197.27000427246094,601.2973022460938,403.4324951171875,53.74810791015625,81.7288818359375,223.7471160888672,222.82000732421875,343.4631652832031,212.6290283203125,146.91104125976562,459.6561584472656,105.37039184570312,144.6666717529297,132.0971221923828,307.20135498046875,200.0579376220703,269.95001220703125,28.48717498779297,159.04205322265625
2020-10-12,116.0562515258789,71.15021514892578,215.19915771484375,502.82000732421875,114.1644515991211,135.3011932373047,27.249954223632812,82.62513732910156,213.97222900390625,163.635498046875,205.8141632080078,267.4389343261719,99.12472534179688,216.19300842285156,1649.8321533203125,153.51223754882812,115.69000244140625,165.28451538085938,40.410133361816406,138.33238220214844,352.0981750488281,35.07168960571289,25.192350387573242,84.50511932373047,60.10670852661133,226.52920532226562,198.03738403320312,125.2625503540039,77.18292999267578,101.25,210.81661987304688,29.62952995300293,100.28069305419922,85.33000183105469,130.64259338378906,,26.308000564575195,35.621463775634766,51.64959716796875,32.524940490722656,78.01203918457031,257.97100830078125,88.54387664794922,159.74562072753906,421.9265441894531,98.32130432128906,95.54873657226562,423.75,48.60845947265625,250.89332580566406,90.01860809326172,26.7857723236084,197.93971252441406,43.64628219604492,158.9431915283203,218.90582275390625,163.1797637939453,35.45941162109375,330.8071594238281,94.98762512207031,206.9617919921875,96.56859588623047,264.68255615234375,107.69893646240234,25.815959930419922,66.33462524414062,44.451480865478516,211.34913635253906,50.455055236816406,530.7899780273438,293.5975036621094,524.8699951171875,13.771201133728027,56.45252227783203,467.010009765625,124.33720397949219,29.459077835083008,128.46600341796875,87.53382110595703,92.49353790283203,126.35846710205078,204.4499969482422,598.9702758789062,422.96514892578125,55.398868560791016,80.3759536743164,222.76034545898438,226.47999572753906,335.193359375,213.69732666015625,147.99688720703125,463.50384521484375,103.08704376220703,146.55667114257812,134.03160095214844,309.1317443847656,193.8811798095703,218.0800018310547,27.96236801147461,157.23468017578125
2020-10-19,112.17536163330078,70.50569915771484,214.8717498779297,488.5,114.68151092529297,136.01226806640625,29.130189895629883,81.43814086914062,209.56443786621094,160.22000122070312,200.4290313720703,263.72515869140625,95.41144561767578,219.19432067871094,1803.82861328125,153.36663818359375,112.05000305175781,171.4071807861328,39.966651916503906,134.93150329589844,345.6936950683594,33.901466369628906,25.563426971435547,81.99955749511719,59.84282302856445,226.02906799316406,202.5736083984375,126.78376007080078,77.52552795410156,102.75,221.2572479248047,29.99983787536621,100.7855224609375,80.41000366210938,131.11473083496094,,26.076000213623047,37.28281784057617,50.641597747802734,35.811466217041016,81.260498046875,253.79197692871094,93.59928131103516,160.36683654785156,428.27880859375,90.56832885742188,93.33214569091797,429.6600036621094,43.259368896484375,245.16000366210938,92.0582275390625,26.29074478149414,192.97218322753906,44.073760986328125,156.6005859375,220.0234832763672,158.0740966796875,34.38676834106445,321.2650451660156,98.8741683959961,206.36631774902344,97.69974517822266,283.4541015625,106.53704833984375,26.27303123474121,66.33462524414062,44.468631744384766,208.0489044189453,51.66730880737305,488.2799987792969,286.3466491699219,514.010009765625,13.550596237182617,56.087345123291016,466.42999267578125,122.4334945678711,29.637622833251953,126.67770385742188,85.81072235107422,91.58866119384766,123.69606018066406,203.0399932861328,579.0658569335938,417.808349609375,56.13452911376953,82.44618225097656,218.91265869140625,226.74000549316406,324.853515625,211.64663696289062,143.78811645507812,474.9583435058594,114.5947265625,140.2100067138672,131.2655792236328,309.78765869140625,191.7028045654297,211.5800018310547,28.01156997680664,157.17698669433594
