param n = 99; 
param q = 25; 
param T = 261; 
param w = 
1	-0.037793784	0.025952054	0.023120783	0.004919546	-0.088336399	0.004285286	0.014136333	-0.007677865	0.034600609	-0.011100685	0.008040256	0.007825566	0.005149447	0.013132055	-0.023258744	-0.065326616	-0.010092228	-0.022595036	0.009038208	0.004974126	0.008099278	0.056034268	-0.003685616	0.002647738	-0.012050081	-0.136045774	-0.004404498	0.007460499	-0.008978342	-0.006313663	0.019896573	-0.02084228	-0.033623875	-0.044064049	0.017220624	-0.003377549	-0.012832952	0.012047939	-0.023488851	0.000976321	-0.010278574	0.01529535	-0.009788754	0.015406089	0.004400638	-0.001720526	0.006980574	-0.022404216	-0.010437873	-0.015465284	-0.005100103	-0.047535559	0.020958632	0.010731975	0.040806399	0.022317866	-0.018898456	0.02069285	-0.006074156	-0.003849826	-0.006792408	-0.016141031	-0.003433304	-0.022577472	0.006778361	-0.05308579	0.007393952	-0.073959873	-0.018252815	0.019580826	-0.006947995	-0.07279904	-0.002744868	-0.032265192	0.019529649	0.027450763	0.01358346	0.058422869	0.013896479	2.24E-05	0.021646584	-0.02531479	0.006737674	-0.024932643	0.010916849	-0.009637977	0.013102985	-0.006485291	-0.016871103	-0.050240638	-0.027676844	0.024520857	-0.118946202	-0.051598326	0.003283973	0.021031243	-0.000710751	0.002875041	-0.003128383
2	-0.05306882	0.007550749	0.002691664	-0.018152642	-0.023901492	0.000803616	0.007446904	0.007632736	0.00281584	-0.024462232	-0.015232342	-0.025866748	0.003695416	0.029909163	-0.044094738	0.001140562	-0.068744608	-0.034741191	-0.019981489	0.022137601	-0.004227881	-0.03513763	-0.044642634	-0.004117886	-0.005327343	0.030633197	0.007169937	-0.016661846	0.029470731	0.007878688	-0.01467576	-0.062997193	-0.017270115	-0.021603565	8.40E-05	-0.059065591	-0.054999954	0.007986781	-0.050810972	-0.025813201	0.005244524	-0.030945365	-0.019240704	0.062585816	-0.015187413	0.007510049	0.026246145	-0.007128565	-0.027767577	-0.009569487	-0.001708974	-0.037473386	0.008333229	0.022493104	-0.006031847	-0.125206089	-0.063143727	-0.004236791	-0.045145309	-0.007278413	0.06041258	-0.022881798	-0.004280184	-0.021849868	0.031122725	-0.020966406	-0.010640526	-0.057127117	-0.000169269	0.017542358	-0.014798997	-0.072701892	-0.031742925	0.0391763	-0.007738973	0.011574765	-0.007072838	0.032167113	-0.015663515	-0.035966744	-0.026152522	0.024988451	-0.029364141	-0.012150828	-0.034976692	-0.008785425	-0.038553426	0.006527625	0.00342125	0.161021763	0.0384746	0.003051032	-0.096668758	-0.016200154	0.025892587	-0.007312125	0.018017001	-0.02384393	0.004216798
3	-0.021791246	-0.041843602	-0.004138362	-0.01408449	-0.018288977	-0.010689051	-0.032031751	-0.008923766	0.02842386	-0.026441353	0.012824321	-0.004401334	-0.040163845	-0.007440866	-0.0305886	-0.025142465	-0.005786658	-0.009767063	-0.03913769	0.022349784	-0.031217307	-0.043038479	-0.005740874	-0.003011168	-0.040940077	0.008779934	-0.000227178	-0.005647899	-0.036031774	0.019584784	-0.025006615	-0.060578387	-0.037472471	0.007793171	0.013137967	-0.067661437	-0.001058221	-0.069367371	-0.050683179	-0.028201079	-0.019319211	-0.005227442	-0.009421243	-0.070140147	-0.039990978	0.00464417	-0.024754916	-0.011891661	-0.024510572	-0.03418096	-0.034919534	-0.00712852	-0.009675441	0.000588211	-0.038911859	-0.021914901	-0.040076963	3.99E-05	0.002486093	0.002528006	-0.004837199	-0.019827715	0.002306482	-0.085504214	-0.024146847	-0.052839654	-0.020278814	-0.040882246	-0.031349687	-0.028262758	-0.026101577	-0.066758529	-0.041121942	0.012321082	-0.011582997	-0.010250196	-0.035429847	-0.011718129	-0.023074126	-0.028770402	-0.000910318	-0.034681319	-0.011922845	-0.038812552	-0.001181974	-0.026165342	-0.002313398	-0.002099686	-0.008280484	-0.013730654	-0.017732921	-0.016019908	-0.02869435	-0.007139031	-0.023543346	-0.008054389	-0.032543584	-0.044939353	-0.013183249
4	0.086137046	0.009385974	0.027236454	0.026799594	0.047891406	0.042468261	0.03602917	0.060057045	0.017674908	0.016314827	0.056477921	0.095633453	0.055792641	0.021161678	0.073704085	0.038811457	0.031461381	0.063842868	0.011707528	0.051999015	0.068578482	0.074956972	0.051754835	0.048640754	0.067018298	0.060926048	0.041739372	0.045440777	0.016703787	0.03858203	0.101191288	0.03321982	0.061618974	0.076801385	0.018620087	0.018487834	0.05720332	0.049799059	0.06448682	-0.034460044	0.039241529	0.034324504	0.048384044	0.016376555	0.049767638	0.038559789	0.060655839	0.045186195	0.073550614	0.030199844	0.005321134	0.061608717	0.04803588	0.058870574	0.113314568	0.037307003	0.069125342	0.056900502	0.061518724	0.042433682	0.048930509	-0.023215213	0.037447673	0.021743931	0.041030077	0.049398075	0.062419202	0.042318165	0.051240959	0.054086883	0.048180794	0.075343817	0.052569355	0.029323895	0.042734566	0.033718831	0.056942887	0.049192881	0.061354709	0.089250066	0.038906575	0.016571684	0.062368741	0.046317951	0.084407289	0.130003496	0.064067322	0.053249814	0.060357885	0.079552526	0.055097181	0.027203142	0.104450207	0.065765583	0.020554288	0.054050837	0.044108811	0.053836242	0.089163496
5	0.013620809	0.016272863	0.011207253	-0.013948824	0.033071984	-0.008267421	0.007559789	0.014098457	-0.005789589	0.036385179	0.002733402	-0.017080796	0.007348752	-0.014532593	-0.001569027	0.022256298	0.032789409	0.005969329	0.020009674	-0.021134019	0.016171438	-0.02109783	-0.01152812	0.016120831	-0.00551541	0.018828733	0.015343195	0.026151801	0.009535799	0.175107075	0.000113325	0.00673738	-0.008977868	0.000652863	-0.009302977	0.025602835	0.025050109	0.015455063	0.015557587	0.016782586	0.050245094	0.009836855	0.003193079	0.011893974	0.013802519	-0.005270828	0.010644635	0.003476152	-0.005009588	0.006046281	0.010232848	0.002558735	-0.003495692	-0.038393543	0.013296592	0.029661144	-0.052924655	-0.021444666	0.008753347	-0.000924564	0.004015965	0.046034031	-0.010082376	0.02064237	0.003880932	0.002810232	0.007991027	-0.039129068	-0.058580609	-0.027836252	-0.008377301	-0.005910596	0.000375319	0.014911269	0.001736747	-0.003727747	0.022340964	-0.014666954	0.022636979	0.022458073	0.018856355	-0.004825308	-0.002052448	-0.051834936	0.021338434	-0.000696088	0.007263935	0.001023783	0.006021548	0.010823412	0.012673622	0.009434175	0.05095356	-0.034721594	-0.005673391	-0.002293726	-0.018961405	-0.003083774	0.006632733
6	0.031337554	0.001143907	0.003189312	0.091329984	0.092770528	0.020707654	0.012495703	-0.00910501	0.018700102	0.022266014	0.006605403	0.013181331	0.022377036	0.05611536	0.058856748	0.052346165	0.053898427	0.017296817	0.029543602	0.001826428	0.022986611	0.041643782	0.019437639	-0.016880227	0.034103365	0.08428491	0.029363235	-0.01002464	0.018891562	0.018643677	0.025045008	0.084537091	0.061885851	0.05056275	0.013641643	0.00554746	0.024437936	0.055466814	0.035333967	0.03596615	0.017592362	0.029116117	0.008679911	0.072985326	0.029966823	0.024962559	0.023119454	0.027495365	0.061807682	-0.003460025	0.070555478	0.038559948	0.012520359	0.034732396	-0.002861009	0.012144939	0.035237416	0.016801427	0.025359217	-0.005017375	0.019282445	0.05410023	-0.011815364	0.097998446	0.028446685	0.017748549	0.034126079	0.018065112	0.086774731	0.041140298	0.04955001	0.049225652	0.053303277	-0.030131979	0.009266846	0.021281109	0	-0.022450116	0.024018315	-0.004118347	0.000344331	0.049207314	0.002084545	0.027533638	-0.004985784	-0.016805803	0.03237174	0.016896376	0.037090396	-0.002163905	0.032939115	0.009126634	0.032291074	0.046687469	0.032714761	0.022279796	0.080777816	0.044922367	0.018864613
7	-0.004326422	-0.076923033	-0.004257106	-0.015634894	-0.007038026	-0.016829368	-0.006896609	0.004742477	-0.045764694	-0.009245007	0.004999264	0.019042057	-0.010342186	0.019045936	-0.002813895	0.017925198	-0.007846506	-0.022339214	-0.029384504	-0.016965417	-0.007026731	-0.040329629	-0.016524668	0.021129104	-0.003922401	0.008704448	-0.005635543	-0.004207345	-0.014408644	-0.006366092	0.009927776	0.008552257	0.000721024	-0.043937303	-0.00016292	0.009194821	0.001908509	-0.026232304	0.043607738	-0.037827589	-0.006781938	0.01664202	0.001606597	-0.018170942	-0.009339191	-0.009565598	0.005110773	0.008638562	-0.005083128	0.021564054	-0.05709646	0.037479048	-0.012221287	-0.041020304	-0.006579964	0.000694423	0.026279875	0.00022682	0.023491474	0.016645628	-0.020024297	0.009731155	0.02813859	0.061147047	-0.008513532	0.005277896	-0.021975607	0.160601387	-0.005118995	0.002948738	-0.039091423	0.082169208	0.01514603	-0.018470731	-0.021125764	-0.00801438	-0.013938867	-0.00237163	-0.015122991	0.005514106	-0.015058945	-0.022669141	0.002408321	0.011262195	0.000118856	-0.015890067	-0.001164187	-0.003979052	0.014107868	-0.011301576	-0.002648854	-0.012939195	0.007211748	0.02172338	-0.032781236	0.000634548	-0.003207025	-0.013643944	0.005403957
8	0.031881576	0.003712698	0.035828377	0.031664746	-8.86E-05	-0.002963733	0.024962353	0.027534659	0.022450699	0.026024058	0.023836784	0.023912009	0.015877974	0.008690225	0.026692105	-0.005869848	0.050840365	0.037384784	0.023651862	0.044819947	0.01509885	0.034167757	0.013312483	0.009439984	-0.007232564	-0.009286732	0.011926219	0.020123104	0.016319104	-0.019020228	0.012233315	-0.049270081	-0.017651272	0.019270291	0.03358305	0.026812423	0.000962358	0.014357629	-0.000778592	0.046056604	0.016781602	0.029261523	0.011455384	-0.000351113	0.025235417	0.041656968	0.01147715	0.004387	0.024211164	0.015116466	0.040830611	-0.00253817	0.02337013	-0.022048193	0.00811766	0.032801272	-0.022359735	0.02876813	0.012260316	0.017239676	0.007392885	0.017616487	0.030075208	-0.018074396	0.020870474	0.009129961	0.023140918	0.021507912	0.036017587	0.006468151	0.072695454	-0.024356126	0.040547783	0.045272395	0.01441329	0.013850243	0.031919786	0.050794796	0.029088123	0.010710014	0.023589067	-0.019169361	0.026811319	0.017972505	0.047238813	0.017128843	0.052140736	0.040432207	0.017109006	0.023438279	0.023733326	0.030564755	0.043139722	0.008626947	0.01221278	0.017919797	-0.027483959	-0.006524708	0.006079701
9	-0.004553675	-0.03712836	0.025184184	0.017895922	0.029594235	0.001759211	0.030397374	-0.005550656	-0.000287175	0.0350454	-0.000556843	-0.014832019	0.023605707	-0.005192949	-0.021961301	0.021182214	0.008197728	0.0964881	0.036519691	0.022977074	0.041714709	0.030313069	0.002295967	0.012148784	0.019750963	0.011932636	-0.030598869	0.023357191	-0.010927714	0.01483089	0.007876816	0.026306984	-0.007334191	0.016728612	0.020189652	0.073773581	-0.012381105	-0.03312415	0.018441634	0.011185888	0.032015352	-0.010536654	0.0031142	0.100510374	0.009619682	0.022676649	0.020647062	0.038269367	-0.020474583	0.023141	-0.040041571	0.042578609	0.000191636	0.058174703	0.007656809	0.030512274	0.041385356	0.027191881	0.00380246	0.008284318	0.017178477	0.043126271	0.00058415	0.011117279	-0.068574538	0.014928946	0.013425006	0.129122361	-0.01918273	0.013315175	0.022408604	0.046059092	0.008940621	0.040902439	0.001954584	-0.03460834	0.01626137	0.00597972	-0.029115459	-0.007799189	0.025264587	-0.047035866	0.023509401	0.00890291	0.022553983	0.00770124	0.014844977	0.017974502	-0.010356546	-0.012522775	-0.032296629	-0.004542859	0.05139427	0.022202848	0.076561822	0.020774443	-0.014298548	0.019703205	-0.007619453
10	-0.003492446	-0.009886994	-0.011620351	-0.008241284	-0.003614399	0.008054429	-0.005864535	-0.024059305	-0.016364938	-0.023112929	-0.012963896	-0.011577808	-0.024538973	-0.008067066	-0.000207152	-0.015394522	-0.027992516	-0.030801812	-0.012992853	-0.012628415	0.007407792	-0.010181459	-0.105242857	0.063562093	-0.007461551	0.001450963	0.011283279	-0.034718368	-0.002818515	0.022859849	0.021519215	-0.042464169	-0.016623456	0.015043078	0.002937424	0.031283243	-0.03182235	-0.018412351	0.006885597	-0.012040076	-0.023782217	-0.050331776	-0.023427597	-0.032893129	0.048619962	-0.008520182	0.001583212	0.007011262	0.004864603	-0.015264409	-0.038287687	0.073543756	-0.01400599	-0.011444931	-0.002941315	-0.045623657	0.037806129	-0.012897772	-0.033812531	0.004131534	0.015617349	-0.031776172	-0.017113062	-0.004325947	0.020820088	-0.01069771	-0.016414622	0.022691668	-0.155793688	-0.022365136	-0.037824244	0.004951801	-0.037953497	-0.012467908	-0.023934569	0.008726161	0.000174113	-0.052257274	0.008871691	0.004015731	-0.012404308	0.018970469	-0.025698783	-0.009945974	0.005903922	-0.027952326	-0.017611514	-0.005512535	0.007848773	0.005484153	-0.0038496	-0.020601038	0.053451911	-0.008958558	-0.03478731	-0.006044632	-0.00944302	-0.034007505	0.006883657
11	0.025420859	-0.011380104	0.015469342	0.014338299	0.051995343	0.016880747	0.023775291	0.01498873	-0.004719059	-0.010928895	-0.001795612	0.026811697	0.015702657	0.014152496	0.045035071	-0.016789566	0.041003916	-0.036789898	0.012936881	-0.018452201	-0.00049749	-0.014469855	-0.019200773	0.014892392	-0.010556791	0.028863308	0.004731263	0.03432232	-0.01741117	0.007799203	0.000209543	-0.028441897	0.021412518	0.095301792	0.045244118	-0.022893751	0.0468126	0.028905252	0.032674886	0.100455183	0.018165689	0.028350819	0.00358407	-0.017041043	0.011223933	-0.012999653	-0.002634444	0.026258132	-0.002231469	0.02360397	0.017010548	0.056759574	0.054096089	0.032819968	-0.011899112	0.010048803	0.061873226	0.02347604	0.018441949	0.007995707	0.017360989	0.007007405	0.018389776	0.028964366	0.000491232	0.030412343	0.034548206	0.043277592	0.065629934	0.094238845	-0.001415074	0.039361454	0.020799356	-0.032836043	0.008686396	0.007482248	0.004025608	0.021505067	0.016967916	0.003659031	-0.026468848	0.037134026	-0.022345899	0.024472882	0.097563611	0.121988886	0.015556639	0.018421821	0.030910419	-0.010794269	-0.009005437	-0.00199708	-0.11674022	0.09295558	-0.014455644	0.024827216	-0.041922718	-0.002400301	0.01039799
12	-0.017907021	-0.035566827	-0.019905371	-0.05641404	-0.074877009	-0.029538522	-0.051335666	0.015349959	0.053179592	-0.061660729	-0.0180922	-0.033441788	-0.019482466	-0.022406647	-0.061402866	-0.063045575	-0.061125106	-0.016258106	-0.04436473	0.020340883	-0.031524381	-0.058022149	-0.026682053	-0.012534033	-0.02416731	-0.068607271	-0.021717634	-0.020324694	0.013922534	-0.062170757	-0.045423552	-0.021711177	-0.027829208	0.007000333	-0.040188705	0.008083328	-0.048525154	-0.029438074	-0.024282476	-0.039270208	-0.021944605	-0.033947024	-0.032256337	0.061617428	-0.027153872	0.009264228	-0.053638131	-0.056406198	-0.026590601	-0.028308377	0	-0.044532071	-0.033967233	0.022969242	-0.065933377	-0.036365722	-0.031601311	-0.044740661	-0.030584052	-0.005102472	-0.002145342	-0.053717099	-0.034358259	-0.056649983	0.037332536	-0.079143174	-0.031413348	-0.071804606	-0.050479517	-0.032225234	-0.081118454	-0.079282684	-0.045470086	-0.03611354	-0.025148836	-0.118124891	0.014904507	-0.023745232	-0.019485807	-0.03196528	-0.072733585	-0.012743462	-0.027389223	-0.035537916	-0.036323354	-0.003572336	-0.056459191	0.039288071	-0.013196382	-0.063634253	-0.043139405	-0.020076036	0.027626736	-0.04946938	-0.011425634	-0.034133304	0.069292078	-0.040903502	0.010859281
13	-0.014851691	0.003519592	-0.007927113	0.003813269	-0.017926807	0.021062521	0.03552366	-0.004018796	0.031373227	-0.008589157	-0.006163771	0.031547309	0.014962626	0.02275913	0.038790454	-0.041432454	-0.014452067	0.032324686	0.006565029	0.051472204	0.00528465	-0.015399364	-0.008194423	0.019387825	0.013998098	-0.024322617	0.008046488	-0.022510887	0.018497544	0.077872514	0.007738797	-0.037472161	0.005279659	0.015349413	0.048709308	-0.029285284	-0.08500002	0.004464648	-0.004273656	-0.006202375	-0.010039901	0.01778302	-0.007975634	0.013098539	-0.075518116	0.027206363	0.037773042	-0.055464317	0.003699365	-0.02824758	0.035231218	0.021389814	0.020829434	0.035172763	0.022694292	-0.006852814	-0.042971278	0.020412143	-0.025886237	0.031098178	-0.006449601	-0.006189786	0.003537754	-0.097538372	0.012430739	-0.007035955	0.005916471	-0.058076155	-0.031051012	0.08611794	-0.007673129	-0.04348899	-0.034742076	0.022652948	0.005316128	-0.034471952	0.002919966	0.010531569	0.016395403	0.010160303	-0.021197093	-0.001146531	-0.003285198	0.003287335	0.008271415	0.018199119	0.01275604	0.008820678	0.033645252	0.010917555	0.005640382	0.014634068	0.002859008	-0.0040321	-0.00567886	0.009186787	0.025730121	-0.012683203	0.074853824
14	0.031317893	-0.017535865	0.00908713	-0.025031288	-0.001265192	-0.004232616	-0.034660524	-0.008357938	0.003150004	-0.008303875	0.010980229	-0.004828802	-0.012205568	-0.023668023	0.002346553	-0.02471097	-0.013097924	-0.050971008	0.005823568	-0.009920265	0.000584036	-0.104329359	-0.022232134	0.003720362	-0.053994481	-0.036231151	0.000285126	-0.023967723	0.000222865	0.053010744	-0.023909412	-0.043467744	-0.021637499	0.007857368	0.013260197	-0.034358879	-0.039344101	-0.032188569	-0.065892143	-0.008150428	-0.030330549	-0.025323208	-0.009839794	-0.002619563	-0.005831935	-0.013027388	-0.012371734	0.018137156	-0.038894284	-0.018407093	-0.037126216	0.000220584	0.018532325	-0.003496822	-0.016565148	-0.046981286	0.050122916	-0.002146202	-0.027479781	-0.012118175	0.01072105	-0.02209229	-0.01510858	-0.044844038	-0.005378643	-0.03759014	-0.011473532	0.048891943	-0.019842699	-0.007097502	-0.026192114	0.034894218	-0.005750965	0.00880235	0.02457226	-0.046767468	0.020551419	-0.038585632	0.006843422	-0.035756443	0.012783858	-0.026370205	0.006788939	-0.047165662	0.006083709	0.019874616	-0.01541988	0.00191258	-0.007954636	0.021842076	-0.000796242	-0.015160884	-0.064124851	0.018323467	-0.011824673	-0.0045797	0.01071159	-0.035855298	0.002398736
15	-0.018692318	0.023901844	-0.002121828	-0.017429151	-0.057455535	-0.013291812	-0.033511349	-0.012013076	0.016328017	-0.023960002	-0.012479825	-0.035495675	-0.055123198	-8.06E-05	-0.012236039	-0.02035569	-0.036208917	-0.049243384	-0.017369141	-0.011049845	-0.00032853	-0.007453238	-0.007220916	-0.031618795	0.004784253	-0.014809246	-0.035269016	-0.026109461	0.02167642	0.060300653	0.10004445	-0.054926224	-0.009441052	-0.033281676	-0.027763923	-0.00384331	-0.093288103	-0.009977861	-0.025405161	-0.021734756	0.06786134	-0.02075041	-0.046984321	-0.033804648	-0.031324836	-0.002508995	-0.018045827	-0.033118108	-0.02193958	-0.015781876	-0.046054934	0.028035323	-0.012313871	-0.009389728	-0.023994571	0.132772701	-0.023012038	-0.009002695	-0.028877549	-0.017439604	0.032016206	-0.032389684	-0.021681431	-0.009952526	-0.001410785	-0.015273173	-0.016864545	-0.013547574	-0.037516466	-0.01742282	0.023977282	0.018049174	-0.037507396	-0.01126721	-0.011308616	-0.008946545	-0.015606617	-0.030197429	-0.006068902	-0.037752887	-0.001130395	-0.033687	-0.024593812	-0.007163441	-0.018856379	-0.030869161	0.047061618	0.001402644	-0.013364183	0.228951422	-0.024588068	-0.014168054	-0.038828817	-0.020599322	-0.061174689	-0.015413373	-0.02573813	0.000427105	-0.018345747
16	0.030102712	-0.003486218	0.027799528	0.007329016	0.054334266	0.030582398	-0.008573086	0.004020281	0.015977534	0.015243265	0.030298348	0.023929999	0.022163735	0.022592656	0.035677566	0.043310645	0.024996346	0.004370404	0.043129724	0.028737568	0.075727101	0.004290919	0.037140344	0.030307626	0.022052221	0.053665809	0.049409171	0.042454674	0.022041472	-0.011178349	0.004261077	0.034007379	0.053923346	0.046217745	0.013014272	-0.014561248	0.035131856	0.016477471	0.028563402	0.03203068	0.048006889	0.014163318	0.05195235	-0.013068159	0.045998373	0.022309697	0.071365137	0.054492876	0.055223066	0.036219728	0.020958137	0.062805356	0.024190728	0.012063868	0.025235919	0.054610319	0.050501544	0.034867019	0.01138886	0.015419719	0.017350441	0.044557022	0.044219091	0.087448696	0.018012501	0.054920008	0.033510395	0.053770915	0.007926151	0.017621062	-0.004675603	0.031211738	0.009305938	0.017013869	0.049589155	0.035235878	0.024804145	0.008649531	0.021126073	0.039891145	0.028385535	0.011155546	0.052034024	0.055258061	0.01964098	0.027604367	0.050055493	0.012254481	0.030639954	0.042247714	0.065711374	0.015408278	0.067218544	0.028764081	0.014480045	0.031900736	-0.000887937	0.014668824	0.027220289
17	0.02165368	0.028597433	0.014885962	0.001511345	0.031011773	0.020077844	0.053996889	0.033564437	0.010425866	0.03221321	0.002206767	-0.001460333	-0.00149556	0.033711545	0.000620473	0.031092528	0.022196212	-0.001104223	0.047221116	0.026600706	0.03281311	0.043366959	0.011171782	0.009060035	0.004587329	0.010393156	0.015764712	0.01668376	0.0109984	-0.06479806	0.047883431	0.03032755	0.031343026	0.020059453	0.010644767	0.011619096	0.055757592	0.020144759	0.045564566	0.013263005	0.01412816	0.014831749	0.039727795	-0.034250124	0.03718713	0.015083467	-0.004383202	0.074035046	-0.011890361	0.025031822	-0.015395833	0.020824884	0.003451975	0.015562066	0.007928631	0.022370708	0.08270393	0.035576229	0.026733148	0.014788638	0.007414865	0.009802502	0.010211248	0.066246499	0.001156759	0.016630531	0.008994886	0.081731893	-0.012187188	-0.000272127	0.006339764	0.067559243	0.021129387	0.041614553	0.004680919	0.026722878	0.021957811	0.02097571	0.013991854	0.045040119	0.009170105	0.006723022	0.022357646	0.026489397	-0.008492069	0.015168381	0.026091228	0.031342851	0.003353512	0.026251982	0.027833915	0.040010773	0.008155646	0.026989754	-0.021367646	0.027209402	0.007276955	0.035776969	0.015899173
18	0.025743325	0.042738874	-0.032319017	-0.023127663	0.034170265	-0.077979909	0.044485111	0.004748083	-0.074035849	0.003179736	-0.022531781	-0.014849941	-0.008237146	-0.003813941	0.048926834	0.09030145	-0.063714273	0.045838975	0.01143473	-0.077419536	-0.039043925	0.024365202	0.073311671	-0.073293463	0.027397219	0.056862204	-0.022933493	-0.010963854	0.001493106	-0.088666026	-0.058977109	0.038592363	0.050690643	-0.030005782	-0.049321203	-0.024843989	0.072330494	0.026226341	0.012120527	0.02794447	0.018512611	0.024642444	-0.020156629	0.004314456	0.022053259	-0.042786405	-0.079730994	0.031814742	0.035546039	0.067667135	0.025688687	-0.004371564	-0.017563195	-0.030328005	0.013930063	-0.011768664	0.033520487	-0.051685198	0.035231544	-0.046448436	0.009016366	-0.001600284	-0.010603827	0.015627863	-0.045743631	0.070649728	-0.012796316	0.031243633	0.01371603	-0.007565414	-0.043795041	0.018415875	0.011098748	-0.022215007	9.37E-05	0.011232877	-0.006103967	-0.060860199	-0.007076294	0.031093481	-0.027714702	-0.035547913	-0.04109763	0.032687637	-0.054940492	0.012679023	-0.074702739	-0.066031651	-0.01454382	-0.01693221	0.00881224	-0.042724425	0.078039136	0.019828475	0.020131126	-0.045601519	-0.035239615	0.024107955	-0.057696619
19	-0.0046628	0.026662611	-0.007861536	-0.001580752	-0.010212629	0.002158734	0.002792744	0.019941398	0.047314014	-0.024563187	0.011106561	-0.003105055	-0.020134022	-0.027426267	-0.015664515	-0.042009172	0.007171212	0.003294753	-0.011092385	0.02945709	-0.018979202	-0.00859494	-0.053125518	0.028782219	0.023209689	-0.008161251	0.038646571	-0.041660662	0.014589884	0.055654312	-0.014936925	0.020279369	-0.044586912	0.000728981	0.009797754	0.001536306	0.004296702	0.007822908	-0.038342594	-0.008217552	-0.039789527	-0.008641192	0.003577706	0.009428536	-0.012459248	0.019619602	0.03277211	-0.034640406	0.015175266	-0.011062088	-0.00834833	0.034460094	0.000814136	0.021836409	0.010147755	-0.021171649	-0.001061161	-0.018637999	-0.052392088	-0.00200195	0.013768643	0.01463751	0.010617335	0.03396523	0.037718913	-0.03299406	0.015438285	-0.026534648	-0.07955123	0.012373752	0.076242285	-0.0508408	-0.005209363	0.020493742	-0.01267932	-0.005960564	0.000982397	0.045817319	0.001900122	-0.001005397	-0.02205608	0.05060002	-0.000138804	-0.018035496	-0.004531308	0.016657175	0.008021404	0.01083717	0.013841735	-0.012223389	-0.00443496	0.005187912	-0.018678676	-0.022683465	0.001619258	-0.018107733	0.018177619	-0.007708946	0.038010286
20	0.005006118	0.033982429	-0.008855852	-0.001331349	-0.037197839	0.007093341	-0.016963524	-0.000834116	-0.029172006	-0.038296485	0.002435192	-0.002211463	0.015325488	-0.021770851	-0.042981581	-0.012250389	-0.012270946	-0.073739077	-0.033434101	0.012976709	-0.001431568	-0.015322414	0.00422571	0.048664214	-0.04601029	0.013347923	-0.033521936	-0.017464256	0.010391498	-0.038147666	0.023032064	-0.074321067	-0.006700838	-0.010789414	-0.008573007	-0.025693434	-0.035218693	-0.052995927	0.001337813	-0.00316305	0.023100512	-0.039592431	-0.001604051	-0.071011079	0.009585553	0.000758016	-0.006164067	0.001183037	0.004838509	-0.00992422	-0.011713298	0.019163703	0.00741971	-0.014435113	-0.013188195	-0.012797307	-0.022226118	-0.007522799	-0.048830403	0.018004917	-0.034718561	-0.067551235	-0.011298317	0.132849439	-0.026420781	-0.019005754	-0.012263595	-0.121033352	-0.028328766	0.008148222	-0.077110366	-0.005385265	0.011595361	-0.010981233	0.006606485	-0.012809888	0.019061025	0.014340288	0.023290803	-0.008720323	-0.023318066	-0.075742683	-0.013546737	0.006048427	-0.018874315	-0.011371007	0.003610415	-0.025437235	-0.034312692	-0.005156016	-0.029515851	0.011758049	0.006275536	0.003710477	-0.075701091	-0.00034471	-0.063889456	-0.008324087	-0.013692121
